Year,State Name,Indicator,Data Value
2017,Connecticut,Number of Deaths,"31,345"
2017,Connecticut,Natural & semi-synthetic opioids (T40.2),217
2017,Connecticut,Psychostimulants with abuse potential (T43.6),31
2017,Connecticut,Percent with drugs specified,99.81060606
2017,Connecticut,Heroin (T40.1),474
2017,Connecticut,Number of Drug Overdose Deaths,"1,056"
2017,Connecticut,Methadone (T40.3),85
2017,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",610
2017,Connecticut,Cocaine (T40.5),278
2017,Connecticut,Number of Deaths,"31,248"
2017,Connecticut,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",287
2017,Connecticut,"Opioids (T40.0-T40.4,T40.6)",940
2017,Connecticut,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",780
2017,Connecticut,Number of Drug Overdose Deaths,"1,019"
2017,Connecticut,Number of Deaths,"31,060"
2017,Connecticut,Cocaine (T40.5),259
2017,Connecticut,Psychostimulants with abuse potential (T43.6),29
2017,Connecticut,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",738
2017,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",576
2017,Connecticut,Methadone (T40.3),73
2017,Connecticut,"Opioids (T40.0-T40.4,T40.6)",905
2017,Connecticut,Percent with drugs specified,99.90186457
2017,Connecticut,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",274
2017,Connecticut,Natural & semi-synthetic opioids (T40.2),214
2017,Connecticut,Heroin (T40.1),476
2017,Connecticut,Natural & semi-synthetic opioids (T40.2),224
2017,Connecticut,Methadone (T40.3),81
2017,Connecticut,Cocaine (T40.5),280
2017,Connecticut,Number of Drug Overdose Deaths,"1,046"
2017,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",601
2017,Connecticut,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",292
2017,Connecticut,Number of Deaths,"31,116"
2017,Connecticut,Psychostimulants with abuse potential (T43.6),30
2017,Connecticut,Percent with drugs specified,99.80879541
2017,Connecticut,Heroin (T40.1),473
2017,Connecticut,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",772
2017,Connecticut,"Opioids (T40.0-T40.4,T40.6)",926
2017,Connecticut,Natural & semi-synthetic opioids (T40.2),191
2017,Connecticut,Number of Drug Overdose Deaths,"1,066"
2017,Connecticut,Number of Deaths,"31,424"
2017,Connecticut,Methadone (T40.3),90
2017,Connecticut,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",272
2017,Connecticut,Psychostimulants with abuse potential (T43.6),35
2017,Connecticut,Heroin (T40.1),434
2017,Connecticut,"Opioids (T40.0-T40.4,T40.6)",959
2017,Connecticut,Percent with drugs specified,99.81238274
2017,Connecticut,Cocaine (T40.5),285
2017,Connecticut,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",830
2017,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",677
2017,Connecticut,Natural & semi-synthetic opioids (T40.2),207
2017,Connecticut,Percent with drugs specified,99.81684982
2017,Connecticut,Number of Drug Overdose Deaths,"1,092"
2017,Connecticut,Psychostimulants with abuse potential (T43.6),31
2017,Connecticut,Methadone (T40.3),83
2017,Connecticut,Number of Deaths,"31,511"
2017,Connecticut,Cocaine (T40.5),285
2017,Connecticut,Heroin (T40.1),458
2017,Connecticut,"Opioids (T40.0-T40.4,T40.6)",979
2017,Connecticut,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",837
2017,Connecticut,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",280
2017,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",675
2017,Connecticut,Psychostimulants with abuse potential (T43.6),31
2017,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",654
2017,Connecticut,"Opioids (T40.0-T40.4,T40.6)",967
2017,Connecticut,Methadone (T40.3),81
2017,Connecticut,Natural & semi-synthetic opioids (T40.2),211
2017,Connecticut,Number of Drug Overdose Deaths,"1,083"
2017,Connecticut,Heroin (T40.1),464
2017,Connecticut,Percent with drugs specified,99.81532779
2017,Connecticut,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",816
2017,Connecticut,Cocaine (T40.5),289
2017,Connecticut,Number of Deaths,"31,543"
2017,Connecticut,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",281
2017,District of Columbia,Psychostimulants with abuse potential (T43.6),10
2017,District of Columbia,Natural & semi-synthetic opioids (T40.2),47
2017,District of Columbia,Number of Drug Overdose Deaths,375
2017,District of Columbia,Cocaine (T40.5),132
2017,District of Columbia,Heroin (T40.1),178
2017,District of Columbia,"Opioids (T40.0-T40.4,T40.6)",300
2017,District of Columbia,Number of Deaths,"6,241"
2017,District of Columbia,Methadone (T40.3),28
2017,District of Columbia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",69
2017,District of Columbia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",242
2017,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",205
2017,District of Columbia,Percent with drugs specified,99.2
2017,District of Columbia,Number of Drug Overdose Deaths,377
2017,District of Columbia,Psychostimulants with abuse potential (T43.6),12
2017,District of Columbia,Natural & semi-synthetic opioids (T40.2),41
2017,District of Columbia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",258
2017,District of Columbia,Number of Deaths,"6,296"
2017,District of Columbia,Heroin (T40.1),172
2017,District of Columbia,Percent with drugs specified,98.67374005
2017,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",223
2017,District of Columbia,"Opioids (T40.0-T40.4,T40.6)",303
2017,District of Columbia,Cocaine (T40.5),142
2017,District of Columbia,Methadone (T40.3),30
2017,District of Columbia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",65
2017,District of Columbia,Number of Deaths,"6,238"
2017,District of Columbia,Methadone (T40.3),27
2017,District of Columbia,Cocaine (T40.5),139
2017,District of Columbia,Natural & semi-synthetic opioids (T40.2),37
2017,District of Columbia,Heroin (T40.1),144
2017,District of Columbia,Psychostimulants with abuse potential (T43.6),14
2017,District of Columbia,Number of Drug Overdose Deaths,348
2017,District of Columbia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",236
2017,District of Columbia,"Opioids (T40.0-T40.4,T40.6)",271
2017,District of Columbia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",58
2017,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",203
2017,District of Columbia,Percent with drugs specified,97.98850575
2017,District of Columbia,Natural & semi-synthetic opioids (T40.2),45
2017,District of Columbia,Number of Drug Overdose Deaths,342
2017,District of Columbia,Heroin (T40.1),167
2017,District of Columbia,Number of Deaths,"6,177"
2017,District of Columbia,Cocaine (T40.5),112
2017,District of Columbia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",214
2017,District of Columbia,Percent with drugs specified,99.41520468
2017,District of Columbia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",64
2017,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",176
2017,District of Columbia,Psychostimulants with abuse potential (T43.6),
2017,District of Columbia,Methadone (T40.3),26
2017,District of Columbia,"Opioids (T40.0-T40.4,T40.6)",271
2017,District of Columbia,Natural & semi-synthetic opioids (T40.2),45
2017,District of Columbia,Percent with drugs specified,99.38650307
2017,District of Columbia,Heroin (T40.1),155
2017,District of Columbia,Cocaine (T40.5),108
2017,District of Columbia,Number of Drug Overdose Deaths,326
2017,District of Columbia,Methadone (T40.3),25
2017,District of Columbia,Number of Deaths,"6,128"
2017,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",159
2017,District of Columbia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",196
2017,District of Columbia,Psychostimulants with abuse potential (T43.6),
2017,District of Columbia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",63
2017,District of Columbia,"Opioids (T40.0-T40.4,T40.6)",253
2017,District of Columbia,Psychostimulants with abuse potential (T43.6),13
2017,District of Columbia,Number of Drug Overdose Deaths,383
2017,District of Columbia,Methadone (T40.3),30
2017,District of Columbia,Natural & semi-synthetic opioids (T40.2),41
2017,District of Columbia,"Opioids (T40.0-T40.4,T40.6)",305
2017,District of Columbia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",255
2017,District of Columbia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",65
2017,District of Columbia,Cocaine (T40.5),144
2017,District of Columbia,Heroin (T40.1),175
2017,District of Columbia,Percent with drugs specified,98.95561358
2017,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",218
2017,District of Columbia,Number of Deaths,"6,314"
2017,District of Columbia,Natural & semi-synthetic opioids (T40.2),44
2017,District of Columbia,Psychostimulants with abuse potential (T43.6),13
2017,District of Columbia,Percent with drugs specified,99.47916667
2017,District of Columbia,Heroin (T40.1),177
2017,District of Columbia,Number of Drug Overdose Deaths,384
2017,District of Columbia,Methadone (T40.3),31
2017,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",216
2017,District of Columbia,Cocaine (T40.5),143
2017,District of Columbia,Number of Deaths,"6,328"
2017,District of Columbia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",68
2017,District of Columbia,"Opioids (T40.0-T40.4,T40.6)",305
2017,District of Columbia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",254
2017,District of Columbia,Number of Drug Overdose Deaths,357
2017,District of Columbia,Number of Deaths,"6,227"
2017,District of Columbia,Cocaine (T40.5),123
2017,District of Columbia,Psychostimulants with abuse potential (T43.6),
2017,District of Columbia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",231
2017,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",192
2017,District of Columbia,Methadone (T40.3),30
2017,District of Columbia,"Opioids (T40.0-T40.4,T40.6)",286
2017,District of Columbia,Percent with drugs specified,99.43977591
2017,District of Columbia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",68
2017,District of Columbia,Natural & semi-synthetic opioids (T40.2),46
2017,District of Columbia,Heroin (T40.1),176
2017,District of Columbia,Natural & semi-synthetic opioids (T40.2),46
2017,District of Columbia,Methadone (T40.3),31
2017,District of Columbia,Cocaine (T40.5),131
2017,District of Columbia,Number of Drug Overdose Deaths,380
2017,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",211
2017,District of Columbia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",70
2017,District of Columbia,Number of Deaths,"6,287"
2017,District of Columbia,Psychostimulants with abuse potential (T43.6),12
2017,District of Columbia,Percent with drugs specified,99.21052632
2017,District of Columbia,Heroin (T40.1),178
2017,District of Columbia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",250
2017,District of Columbia,"Opioids (T40.0-T40.4,T40.6)",304
2017,District of Columbia,Natural & semi-synthetic opioids (T40.2),40
2017,District of Columbia,Number of Drug Overdose Deaths,346
2017,District of Columbia,Number of Deaths,"6,257"
2017,District of Columbia,Methadone (T40.3),27
2017,District of Columbia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",61
2017,District of Columbia,Psychostimulants with abuse potential (T43.6),14
2017,District of Columbia,Heroin (T40.1),144
2017,District of Columbia,"Opioids (T40.0-T40.4,T40.6)",268
2017,District of Columbia,Percent with drugs specified,98.26589595
2017,District of Columbia,Cocaine (T40.5),138
2017,District of Columbia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",231
2017,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",197
2017,District of Columbia,Natural & semi-synthetic opioids (T40.2),43
2017,District of Columbia,Percent with drugs specified,98.38274933
2017,District of Columbia,Number of Drug Overdose Deaths,371
2017,District of Columbia,Psychostimulants with abuse potential (T43.6),14
2017,District of Columbia,Methadone (T40.3),29
2017,District of Columbia,Number of Deaths,"6,301"
2017,District of Columbia,Cocaine (T40.5),149
2017,District of Columbia,Heroin (T40.1),160
2017,District of Columbia,"Opioids (T40.0-T40.4,T40.6)",290
2017,District of Columbia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",250
2017,District of Columbia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",65
2017,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",214
2017,District of Columbia,Psychostimulants with abuse potential (T43.6),12
2017,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",220
2017,District of Columbia,"Opioids (T40.0-T40.4,T40.6)",298
2017,District of Columbia,Methadone (T40.3),31
2017,District of Columbia,Natural & semi-synthetic opioids (T40.2),43
2017,District of Columbia,Number of Drug Overdose Deaths,380
2017,District of Columbia,Heroin (T40.1),166
2017,District of Columbia,Percent with drugs specified,98.42105263
2017,District of Columbia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",257
2017,District of Columbia,Cocaine (T40.5),146
2017,District of Columbia,Number of Deaths,"6,302"
2017,District of Columbia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",67
2017,Delaware,Psychostimulants with abuse potential (T43.6),
2017,Delaware,Natural & semi-synthetic opioids (T40.2),
2017,Delaware,Number of Drug Overdose Deaths,313
2017,Delaware,Cocaine (T40.5),
2017,Delaware,Heroin (T40.1),
2017,Delaware,"Opioids (T40.0-T40.4,T40.6)",
2017,Delaware,Number of Deaths,"9,150"
2017,Delaware,Methadone (T40.3),
2017,Delaware,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
2017,Delaware,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
2017,Delaware,"Synthetic opioids, excl. methadone (T40.4)",
2017,Delaware,Percent with drugs specified,72.52396166
2017,Delaware,Number of Drug Overdose Deaths,326
2017,Delaware,Psychostimulants with abuse potential (T43.6),
2017,Delaware,Natural & semi-synthetic opioids (T40.2),
2017,Delaware,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
2017,Delaware,Number of Deaths,"9,089"
2017,Delaware,Heroin (T40.1),
2017,Delaware,Percent with drugs specified,80.06134969
2017,Delaware,"Synthetic opioids, excl. methadone (T40.4)",
2017,Delaware,"Opioids (T40.0-T40.4,T40.6)",
2017,Delaware,Cocaine (T40.5),
2017,Delaware,Methadone (T40.3),
2017,Delaware,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
2017,Delaware,Number of Deaths,"9,132"
2017,Delaware,Methadone (T40.3),
2017,Delaware,Cocaine (T40.5),
2017,Delaware,Natural & semi-synthetic opioids (T40.2),
2017,Delaware,Heroin (T40.1),
2017,Delaware,Psychostimulants with abuse potential (T43.6),
2017,Delaware,Number of Drug Overdose Deaths,341
2017,Delaware,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
2017,Delaware,"Opioids (T40.0-T40.4,T40.6)",
2017,Delaware,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
2017,Delaware,"Synthetic opioids, excl. methadone (T40.4)",
2017,Delaware,Percent with drugs specified,85.04398827
2017,Delaware,Natural & semi-synthetic opioids (T40.2),
2017,Delaware,Number of Drug Overdose Deaths,309
2017,Delaware,Heroin (T40.1),
2017,Delaware,Number of Deaths,"9,085"
2017,Delaware,Cocaine (T40.5),
2017,Delaware,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
2017,Delaware,Percent with drugs specified,67.63754045
2017,Delaware,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
2017,Delaware,"Synthetic opioids, excl. methadone (T40.4)",
2017,Delaware,Psychostimulants with abuse potential (T43.6),
2017,Delaware,Methadone (T40.3),
2017,Delaware,"Opioids (T40.0-T40.4,T40.6)",
2017,Delaware,Natural & semi-synthetic opioids (T40.2),
2017,Delaware,Percent with drugs specified,67.09677419
2017,Delaware,Heroin (T40.1),
2017,Delaware,Cocaine (T40.5),
2017,Delaware,Number of Drug Overdose Deaths,310
2017,Delaware,Methadone (T40.3),
2017,Delaware,Number of Deaths,"9,058"
2017,Delaware,"Synthetic opioids, excl. methadone (T40.4)",
2017,Delaware,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
2017,Delaware,Psychostimulants with abuse potential (T43.6),
2017,Delaware,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
2017,Delaware,"Opioids (T40.0-T40.4,T40.6)",
2017,Delaware,Psychostimulants with abuse potential (T43.6),
2017,Delaware,Number of Drug Overdose Deaths,320
2017,Delaware,Methadone (T40.3),
2017,Delaware,Natural & semi-synthetic opioids (T40.2),
2017,Delaware,"Opioids (T40.0-T40.4,T40.6)",
2017,Delaware,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
2017,Delaware,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
2017,Delaware,Cocaine (T40.5),
2017,Delaware,Heroin (T40.1),
2017,Delaware,Percent with drugs specified,78.125
2017,Delaware,"Synthetic opioids, excl. methadone (T40.4)",
2017,Delaware,Number of Deaths,"9,108"
2017,Delaware,Natural & semi-synthetic opioids (T40.2),
2017,Delaware,Psychostimulants with abuse potential (T43.6),
2017,Delaware,Percent with drugs specified,76.35782748
2017,Delaware,Heroin (T40.1),
2017,Delaware,Number of Drug Overdose Deaths,313
2017,Delaware,Methadone (T40.3),
2017,Delaware,"Synthetic opioids, excl. methadone (T40.4)",
2017,Delaware,Cocaine (T40.5),
2017,Delaware,Number of Deaths,"9,098"
2017,Delaware,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
2017,Delaware,"Opioids (T40.0-T40.4,T40.6)",
2017,Delaware,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
2017,Delaware,Number of Drug Overdose Deaths,312
2017,Delaware,Number of Deaths,"9,099"
2017,Delaware,Cocaine (T40.5),
2017,Delaware,Psychostimulants with abuse potential (T43.6),
2017,Delaware,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
2017,Delaware,"Synthetic opioids, excl. methadone (T40.4)",
